Instance,Income
139831,7306.574219
139832,59511.53516
139833,110529.3828
139834,51787.33984
139835,110114.1406
139836,24990.99219
139837,78724.14063
139838,21295.71875
139839,317356.9375
139840,39412.17578
139841,30807.31055
139842,69268.875
139843,31887.50195
139844,81633.75781
139845,31831.30273
139846,340610.375
139847,164721.5938
139848,68160.28125
139849,70924.10156
139850,36408.61719
139851,239142.75
139852,55722.54688
139853,42872.40234
139854,427025.7188
139855,31719.85938
139856,384340.8125
139857,142490.0938
139858,87456.91406
139859,100385.4297
139860,16203.05469
139861,-20851.54688
139862,163052.2969
139863,20212.4082
139864,-3331.001953
139865,60511.21094
139866,55759.69922
139867,255319.1094
139868,35190.66797
139869,43691.51953
139870,25162.39844
139871,77144.57813
139872,117663.3281
139873,55057.82422
139874,149927.3594
139875,229193.875
139876,17166.68359
139877,31656.26367
139878,31598.86328
139879,103836.5781
139880,52227.69141
139881,56098.48828
139882,27729.1582
139883,75141.27344
139884,30754.0293
139885,50002.65234
139886,55488.09375
139887,191604.4063
139888,101399.9844
139889,92499.59375
139890,212260.8594
139891,55733.79688
139892,77723.90625
139893,46383.82031
139894,88364.53906
139895,37778.78125
139896,81804.61719
139897,182849.7031
139898,520632.4375
139899,169676.2656
139900,154664.875
139901,30683.17578
139902,164575.9219
139903,446742.0625
139904,53163.16016
139905,71025.45313
139906,52664.84375
139907,150860.1563
139908,361252.3125
139909,118666.1719
139910,150432.625
139911,42540.19141
139912,117445.2813
139913,75817.88281
139914,69339.20313
139915,36455.10156
139916,223671.125
139917,13899.89844
139918,21096.26758
139919,54375.87109
139920,40949.20313
139921,61360.89063
139922,87997.21875
139923,220032.4063
139924,97054.59375
139925,427399.75
139926,67532.47656
139927,133618.4063
139928,28382.61523
139929,58152.28125
139930,77549.71875
139931,122094.8906
139932,817907.1875
139933,83432.13281
139934,83020.26563
139935,54772.77344
139936,102371.0391
139937,186032.7188
139938,85065.39844
139939,29934.27148
139940,136390.1563
139941,620319.5625
139942,42766.875
139943,382981.5938
139944,133891.4063
139945,36297.60547
139946,68453.48438
139947,19980.52148
139948,-3106.934082
139949,113979.7969
139950,68458.42188
139951,23304.22266
139952,73179.82813
139953,17235.07813
139954,169563.0313
139955,38895.32422
139956,491355.6875
139957,34633.92188
139958,167584.2188
139959,56144.62109
139960,79797.625
139961,36386.9375
139962,64363.63672
139963,34178.87891
139964,36359.20703
139965,34664.39063
139966,50195.24219
139967,496487.5625
139968,37734.95703
139969,55846.92578
139970,53572.58984
139971,30449.91406
139972,54486.60938
139973,105543.1875
139974,115348.0313
139975,126063.1875
139976,50725.88281
139977,184365.0156
139978,167876.875
139979,88488.17969
139980,3479.882324
139981,60176.33984
139982,523905.6563
139983,169094.5938
139984,72790.00781
139985,182396.0938
139986,33622.69531
139987,246466.4063
139988,56236.66016
139989,81474.42969
139990,104229.9453
139991,37058.42969
139992,73409.99219
139993,49099.63281
139994,15611.16504
139995,89249.49219
139996,48964.03125
139997,351878.3438
139998,10460.54883
139999,120977.25
140000,84579.28906
140001,42616.08203
140002,14343.0957
140003,48242.73828
140004,199699.6563
140005,58909.33203
140006,205606.7969
140007,32383.08594
140008,224682.9375
140009,50765.38672
140010,479341.7188
140011,66519.72656
140012,72954.35156
140013,330832.4375
140014,181358.2813
140015,37162.05859
140016,59731.58203
140017,192350.625
140018,29661.50977
140019,90286.6875
140020,125023.2578
140021,23415.47266
140022,131270.1094
140023,125206.2422
140024,3718.44458
140025,148318.7344
140026,70075.33594
140027,45961.48438
140028,89444.59375
140029,103737.2656
140030,66474.54688
140031,36248
140032,107918.25
140033,20564.72266
140034,116642.9766
140035,380034.25
140036,164137.5625
140037,26402.20703
140038,20774.45508
140039,120100.3906
140040,119315.4297
140041,141424.2031
140042,42905.52734
140043,52362.35156
140044,97800.49219
140045,38044.29297
140046,17563.5918
140047,46530.01953
140048,157660.3281
140049,55139.58203
140050,27658.85742
140051,406042.5313
140052,47445.10938
140053,37341.09766
140054,102114.1719
140055,49367.75781
140056,28866.93945
140057,26089.51172
140058,49609.63281
140059,66359.35156
140060,102195.2031
140061,83132.83594
140062,110431.4922
140063,25243.07617
140064,169404.125
140065,58829.62891
140066,90814.39063
140067,49175.80078
140068,29141.97656
140069,36815.30078
140070,99865.07813
140071,30059.70898
140072,94074.02344
140073,17882.40234
140074,18154.83594
140075,27446.88867
140076,76562.74219
140077,168653.1875
140078,58638.07422
140079,8707.102539
140080,33151.71484
140081,63885.84375
140082,178425.3125
140083,81187.14063
140084,59359.19141
140085,484203
140086,98204.92969
140087,146042.3438
140088,60961.37891
140089,54887.62891
140090,157710.7813
140091,22110.54492
140092,52416.94141
140093,231872.7188
140094,367780.6875
140095,18339.62891
140096,138656.4688
140097,8186.768555
140098,112307.1172
140099,104521.6094
140100,60837.96094
140101,147698.4531
140102,-2330.028076
140103,5842.052246
140104,230393.3438
140105,154453.5313
140106,53751.70313
140107,24359.40039
140108,220990.4531
140109,67459.00781
140110,23655.54492
140111,106132.5703
140112,67838.28125
140113,69015.71094
140114,76184.125
140115,98773.07813
140116,146552.4063
140117,41819.25781
140118,40400.66016
140119,266819.5
140120,62223.11719
140121,33438.12891
140122,14655.91016
140123,726561.375
140124,130305.4609
140125,16417.57031
140126,78130.4375
140127,119895.8203
140128,20556.26563
140129,31516.7793
140130,69351.15625
140131,66608.03906
140132,129839.1953
140133,155271.4375
140134,54154.61719
140135,2958.019775
140136,33267.62109
140137,97176.29688
140138,495640.1875
140139,133544.9219
140140,70940.19531
140141,998740.6875
140142,79236.98438
140143,139578.9219
140144,226305.9063
140145,85676.01563
140146,156414.625
140147,179566.9063
140148,26453.47656
140149,49017.00781
140150,-2795.306641
140151,446351.0938
140152,447259.9375
140153,58849.48828
140154,33957.80859
140155,34884.16016
140156,155820.9844
140157,90061.4375
140158,61623.61719
140159,276346.1875
140160,60486.28906
140161,173198.75
140162,60107.08203
140163,31786.05078
140164,70697
140165,56105.99219
140166,37293.34766
140167,93395.78906
140168,88719.11719
140169,94778.32031
140170,-2630.526611
140171,33160.44922
140172,206974.4219
140173,33025.82031
140174,107131.3594
140175,290456.4375
140176,118087.1797
140177,40066.61719
140178,60394.55078
140179,77840.88281
140180,117475.3047
140181,52350.44922
140182,105089.7422
140183,80370.95313
140184,104287.5391
140185,23690.32422
140186,58934.55469
140187,108032.2031
140188,205495.9063
140189,93600.07813
140190,-23494.11328
140191,131468.5469
140192,32741.79492
140193,86144.45313
140194,43551.65234
140195,244141.7656
140196,83227.73438
140197,21522.97461
140198,-3666.685059
140199,77357.40625
140200,143598.625
140201,98120.46875
140202,64447.82031
140203,61645
140204,25355.10938
140205,20267.39258
140206,60330.59375
140207,25573.5957
140208,4415.477539
140209,11979.4707
140210,50649.37891
140211,13684.63086
140212,60381.84375
140213,73787.22656
140214,245459.0313
140215,53493.25391
140216,38068.03125
140217,551602.375
140218,41541.30469
140219,59139.41797
140220,18801.61719
140221,21433.94922
140222,40526.93359
140223,134341.0156
140224,15800.31641
140225,137520.875
140226,41810.88281
140227,465377.25
140228,43153.99219
140229,132869.8594
140230,79965.53125
140231,12239.00586
140232,89325.40625
140233,22057.52539
140234,54022.35156
140235,52764.08203
140236,68967.23438
140237,33707.80078
140238,92707.02344
140239,92602.10938
140240,16588.16797
140241,43776.28516
140242,28525.86914
140243,137362.0313
140244,208508.7344
140245,123449.25
140246,27710.23828
140247,224971.1563
140248,51138.38672
140249,21967.2832
140250,41080.52734
140251,67338.75
140252,35102.57031
140253,41125.27344
140254,15166.94531
140255,75440.92969
140256,117439.4375
140257,72886.74219
140258,132174.9688
140259,374127.0938
140260,26645.54492
140261,66819.13281
140262,47306.67188
140263,144335.3438
140264,32420.61328
140265,37186.33594
140266,135699.2031
140267,65717.74219
140268,52728.25
140269,61561.98828
140270,43642.97266
140271,36782.24219
140272,68274.92188
140273,58292.47656
140274,40126.62891
140275,440295.125
140276,10304.57324
140277,152872.0625
140278,133991.125
140279,82158.63281
140280,-325.7206726
140281,71777.92969
140282,96577.32813
140283,165347.9063
140284,40283.72656
140285,55126.30469
140286,56494.10938
140287,96398.14844
140288,35018.19922
140289,160111.3906
140290,42702.74219
140291,232009.6875
140292,58023.26172
140293,187915.7344
140294,62981.0625
140295,101103.3281
140296,16903.25195
140297,148505.9375
140298,81956.1875
140299,26523.26563
140300,34002.07031
140301,82060.54688
140302,90573.05469
140303,583066.75
140304,92797.48438
140305,151438.25
140306,187902.125
140307,206131.4688
140308,100612.6328
140309,24369.94336
140310,219689.2969
140311,41288.70313
140312,31040.70898
140313,27959.84375
140314,63208.95313
140315,63091.85156
140316,20309.08594
140317,103798.1641
140318,9056.390625
140319,148417.0781
140320,123892.9453
140321,194354.9531
140322,7081.349121
140323,69743.10156
140324,117181.9766
140325,50905
140326,23236.29688
140327,88005.02344
140328,41098.17578
140329,27958
140330,27615.55859
140331,44009.37109
140332,-5574.232422
140333,42084.02344
140334,86953.625
140335,29766.6875
140336,64215.19531
140337,61686.35938
140338,111630.7109
140339,298131.5
140340,61725.73828
140341,20665.66211
140342,6200.787109
140343,65577.98438
140344,18934.82422
140345,54011.30859
140346,76657.51563
140347,41319.97656
140348,266126
140349,151706.7656
140350,23237.09375
140351,34931.28125
140352,28681.66602
140353,38544.11328
140354,23861.76172
140355,78897.32031
140356,177181.2969
140357,30045.92188
140358,300120.1875
140359,50294.39063
140360,10230.73047
140361,55209.30469
140362,38256.69141
140363,17010.07031
140364,104767.6094
140365,224205.4844
140366,46946.95313
140367,3592.414063
140368,147790.5938
140369,18814.45508
140370,41617.84766
140371,155714.8438
140372,124747.7266
140373,320356.8125
140374,71568.71094
140375,83688.97656
140376,42832.24609
140377,74034.92969
140378,47791.46875
140379,177915.7969
140380,26087.99023
140381,79880.57813
140382,-16492.95703
140383,170463.3594
140384,143377.9844
140385,51195.57422
140386,83259.96094
140387,13477.2832
140388,59695.50781
140389,25179.12305
140390,167106.4688
140391,12716.18359
140392,1795.06189
140393,33027.83984
140394,120127.0781
140395,36657.37109
140396,76949.625
140397,70680.42969
140398,58843.35156
140399,-2380.095459
140400,71334.0625
140401,41026.35547
140402,142703.6719
140403,136450.75
140404,96015.85156
140405,86639.71094
140406,48521.26172
140407,41477.83594
140408,102398.8203
140409,25655.76172
140410,152981.5
140411,231106.1563
140412,43540.80078
140413,271849.5313
140414,54620.38281
140415,31707.46484
140416,112069.2344
140417,454061.2813
140418,109502.0391
140419,92481.00781
140420,89219.85156
140421,46411.00781
140422,84758.75781
140423,42744.94922
140424,3566.152588
140425,-3511.646729
140426,47096.98438
140427,536488.375
140428,66645.96875
140429,75749.61719
140430,95245.85156
140431,16834.20703
140432,36676.53906
140433,27597.64648
140434,-2662.492432
140435,594772.0625
140436,91021.91406
140437,72126.875
140438,47668.20313
140439,44762.07422
140440,20206.25977
140441,19944.80859
140442,51499.09766
140443,111022.8672
140444,38099.92578
140445,125452.5078
140446,269819.7188
140447,28779.17383
140448,52773.18359
140449,62289.77734
140450,584133.6875
140451,33588.22266
140452,95034.03125
140453,60336.32813
140454,60275.70703
140455,478819.9688
140456,600954.0625
140457,17030.50391
140458,75591.57031
140459,20556.85742
140460,26704.83789
140461,34200.50781
140462,534155.8125
140463,121155.7344
140464,65705.58594
140465,237620.1094
140466,35154.92188
140467,79747.00781
140468,104106.5391
140469,99472.09375
140470,-4701.449219
140471,40012.35547
140472,39509.28125
140473,39235.03125
140474,18764.81641
140475,66111.92969
140476,105359.375
140477,114091.2891
140478,40627.31641
140479,129825.1406
140480,454800.0938
140481,39742.36328
140482,533966
140483,32168.11133
140484,50828.29688
140485,62709.09375
140486,40758.29297
140487,28844.15625
140488,50817.42969
140489,241702.9688
140490,57088.77344
140491,103888.6797
140492,61817.61328
140493,91510.46094
140494,37002.18359
140495,50662.09766
140496,44622.97656
140497,149453.125
140498,64031.17578
140499,228565.3125
140500,140037.0625
140501,32195.51172
140502,69615.1875
140503,75775.89844
140504,58584.375
140505,48950.38672
140506,40787.06641
140507,395447.9063
140508,65071.32422
140509,79002.71094
140510,-2772.925049
140511,57526.61328
140512,14804.81934
140513,292742.0938
140514,131126.5313
140515,9365.449219
140516,34864.92969
140517,34948.8125
140518,33329.73047
140519,89339.5625
140520,83750.70313
140521,84370.98438
140522,9826.069336
140523,123878.5078
140524,29175.82422
140525,36614.84375
140526,22034.85547
140527,405000.0625
140528,79649.03125
140529,41482.02734
140530,234914.5156
140531,108243.3594
140532,17568.31836
140533,529479.3125
